id_departamento,nombre,domicilio,mail,fecha_fundacion
14140,Bib.Pub.Mun.Pop. M.E.M. de Chiabrando,Av.Seeber 175,,1980-01-01
14140,Bib.Pub.Pop. de Colonia Vignaud,Independencia 536,bivignaud536@hotmail.com,1998-12-07
14140,Bib.Pop. José Ingenieros,Jose Bernardo Iturraspe 692,bibliotecapopularjifreyre@gmail.com,1934-04-28
14140,Bib.Pop. Marcela Rodriguez,Bv.Córdoba esq.P.Lencinas 0,,1973-05-19
14140,Bib.Pop. Creciendo,20 de junio 398,fernandoercole@hotmail.com,1995-07-03
14140,Bib.Pop.José Marcial Enrique Vaudagna,Avda. Libertador 761,,2001-09-01
14140,Bib.Pub.Pop.Mun Jorge Luis Borges,América 274,,1997-06-14
14140,Bib.Pop. D.F.Sarmiento,Bv.Sarmiento 170 0,bisarlasvarillas@gmail.com,1918-07-09
14140,Bib.Pop.Inf. Almafuerte,Dean Funes 600,clubalmafuertelv970@gmail.com,1945-05-13
14140,Bib.Pop. Cultura y progreso,Mariano Moreno 16,,1923-11-11
14140,Bib.Pop. Porteña,Mitre 481,,1980-01-01
14140,Bib.Pop. José María Paz,Belgrano 555,,1945-03-05
14140,Bib.Pop. Centro cultural y Bib.Pop.,Libertador Norte 159 0,bibliotecapopularycc@gmail.com,1926-08-05
14140,Bib.Pop. Manuel Lainez,Almafuerte 1107,,1940-10-10
14140,Bib. Pop. Mariano Moreno,Florencio Sánchez 667,bpmarianomoreno@yahoo.com.ar,1980-01-01
14140,Bib.Pop.Pub.Mun. Dr. Modestino J. Lescano,Gallardo s/n 0,,1980-06-20
14140,Bib.Pop.Mun. Quilcahuasi,República Argentina 50,,1980-01-01
14147,Bib.Pop. Nicolás Avellaneda,España 26,bibliotecapopular4@gmail.com,1931-03-11
14147,Bib.Pop. D.F.Sarmiento,Prudencio Bustos 345,labpdealtagracia@gmail.com,1932-01-26
14147,Bib.Pop. Suquia,De los Mineros Esq. Tucumán,,1980-01-01
14147,Bib.Pop. San José,Gran Malvina s/n 0,,1999-10-11
14147,Garabatos del Valle de Anisacate,Jacaranda 0,bpgarabatos@gmail.com,2022-07-19
14147,Bib.Pop. Flavio Arnal Ponti,Los Chañaritos 0,bibliotecaarnalponti@yahoo.com.ar,1980-01-01
14147,Bib. Pop. La Urdimbre,Los Chañares 320,bplaurdimbre@gmail.com,2016-05-27
14147,Bib.Pop. Pablo Pizzurno,4 0,pizzurno10@hotmail.com,1998-08-08
14091,Bib.Pop. Huerta Grande,Avda. San Martín 748,bibliotecahg@gmail.com,2001-06-21
14098,Bib.Pop. Manuela R. Medina,Avda. 22 de octubre s/n y 9 de Julio 0,bibliomanuelamedina@yahoo.com.ar,1980-01-01
14119,Bib. Pop. y Cent. Cult. Rayuela,Mariano Moreno 851,bibliorayuela@yahoo.com.ar,2001-07-16
14161,Bib.Pop. Almafuerte,Av.Buenos Aires 263 0,,1926-07-03
14161,Bib. Pop. 23 de Septiembre,Bv. San Martín y Estados Unidos 0,bibpopjamescraik@hotmail.com,1996-06-12
14161,Bib.Pub.y Pop. Martín Fierro,Sarmiento 824,biblioppmfierrolp@hotmail.com,1997-08-21
14161,bib.pop.Sociedad Recreativa y Cult. Juventud Unida,Av.Olmos 350,,1930-12-26
14161,Bib.Pop. Justo José de Urquíza,Alberdi 75,,1919-09-14
14161,Bib.Pop. Poeta Lugones,Bv.Poeta Lugones 592,bibliotecatancacha@hotmail.com,1976-04-05
14175,Bib.Pop. Dr. Octavio Capdevila,Sarmiento,,1980-01-01
14182,Bib.Pop. Dr. Ramón J. Carcano,Córdoba y Sarmiento 398,bprjcarcano@yahoo.com.ar,1907-04-21
14182,Club y Bib.Pop. Recreativo,San Martín esquina Las Heras 0,,1929-08-04
14182,Bib.Pop. Juan Bautista Alberdi,Dr. Senestrari 120,malambo_laborde@yahoo.com.ar,1947-09-17
14182,Bib. Pop Bartolome Mitre,San Martin 1540,bibliommm@yahoo.com.ar,1917-07-14
14182,Bib.Pop. Morrison,Cristo Rey 81,m10ruben@hotmail.com,1980-01-01
14182,Bib.Pop. Pascanas,Rivadavia 258,atleticopascanas@yahoo.com.ar,1931-01-01
14182,Bib.Pop. Manuel Belgrano Y Asoc.Cult.El retoño,Italia 1291,biblio_we@hotmail.com,1943-06-20
18007,Bib.Pop. D.F.Sarmiento,Corrientes 957 0,,1901-04-18
18021,Bib.Pop. de Corrientes Dr. Porfirio A. Aquino,C.Pellegrini 1359 0,,
18021,Bib.Pop. José R. Mariño,Santa Fé 847,biblioctesmagda@hotmail.com,1980-01-01
18021,Bib.Pop. Bartolomé Mitre,25 de Mayo 1406,,1925-03-28
18021,Bib.Pop. Josefina Contt,Carlos Pellegrini 702,bpjcontte1078@yahoo.com.ar,1923-01-01
18021,Bib.Tec.Pop. Bernardino Rivadavia,Teniente 1° Ibañez 1897,,1957-09-13
18021,Bib.Pop.Esc. Fray J. de la Quintana,25 de Mayo 1344,,1980-01-01
18021,Bib.Pop. Ernesto Sábato,Jujuy 1325,librosabato@yahoo.com.ar,1980-01-01
18021,Bib.Pop. Arandu,Ciudad de Arequipa 3410,bparandu@hotmail.com,1994-07-08
18021,Bib.Pop. Ñañuva,José Darragueira 1954,nanuva03@yahoo.com.ar,1980-01-01
18021,Bib.Pop. Fray Luis de Bolaños,D. Lastra 820,,1980-01-01
18021,Bib.Pop.Esc. José F.de San Martín,Av.El maestro y Cruz del eje 0,,1993-08-19
18021,Bib. Pop. Eva Perón,Av. 3 de Abril 38,bibliotevaperon@arnet.com.ar,1998-11-28
18021,Bib.Pop. Rincón del milenium,General Paz 745 0,,1980-01-01
18021,Bib. Pop. Coembá Porá (Lindo Amanecer,Madariaga y 6 de Mayo 0,coembapora@yahoo.com.ar,1980-01-01
18021,Bib.Pop. Escritores Correntinos,Gral. Paz 3198,bibliotecaescritorescorrentinos@hotmail.com,1996-04-02
18028,Bib.Pop. Rector Carlos Bobsín,Capitán Arbo y Blanco 0,bpcbobsin@hotmail.com,1980-01-01
18028,Bib.Pop. Francisco Madariaga,Avda. San Martín 804,bibliopopfm@hotmail.com,2004-06-15
18035,Bib.Pop. Rivadavia,Dr.Tomás Pozzi 560 0,acyacbpr@gmail.com,1914-10-25
18035,Bib.Pop. Cuatia Renda,Rivadavia 981,cuatiarenda_@hotmail.com,1986-06-14
18042,Bib.Pop. Esc. Angel Estrada,Alvear 343,,1911-09-11
18049,Bib.Pop. Dr. J. A. Ferreira,Sarmiento 485,,1915-06-21
18070,Bib.Pop. D.F.Sarmiento,Mariano I.Loza 564,bpsarmientogoya@gmail.com,1911-11-11
18070,Bib. Pop.  Barrios del Sur,Chile y Pasaje Campichuelo 0,,2007-06-30
18070,Bib. pop. Marta Elgul de Paris,Juana Azurduy Manzana A Casa 14 0,,2015-11-09
18056,Bib.Pop. Carlos M. de Alvear,Centenario 532 0,bibliotecapopularalvear@hotmail.com,1936-07-09
18063,Bib.Pop. Dr. Juan Manuel Rivera,Coronel Esquivel s/n 0,bibliotecapopularrivera@hotmail.com,1914-01-01
18063,Bib.Pop. Bernardino Rivadavia,San Martín y 9 de Julio,,1980-01-01
18063,Bib.Pop. Leamos juntos,Sin dirección 0,bpleamosjuntos2010@hotmail.com,1995-06-08
18091,Bib. Pop. Mariano Moreno,Belgrano y Corrientes 0,,1948-10-16
18105,Bib.Pop. Literaria Belgrano,San Martín 650,literariabelgrano@gmail.com,1910-09-11
18105,Bib.Pop. Domingo F. Sarmiento,San Martín 1352 1º,bibliotecasarmientomercedes@gmail.com,1909-11-01
18105,Bib.Pop. Gral. San Martín,Alvear 565,bp2595@gmail.com,1940-03-30
18105,Bib.Pop.Esc. Presbítero E. Tutak,Av.Gral.San Martín s/n Km 3 0,,1969-03-26
18105,Bib.Pop.Esc. Isabel S. A. de Aquino,Sarmiento 540,,1947-04-01
18112,Bib.Pop. Mariano Moreno,Pedro Pablo Marturet 357,,1928-05-01
18112,Bib.Pop. Marcelino A. Elizondo,Bergamini 273,biblio506@hotmail.com,1909-10-30
18112,Asoc. Bib.Pop.Esc. Dorila P. Méndez,Juan Pujol 1050 0,,1929-08-30
18112,Bib.Pop.Esc. Manuel Lainez,Sarmiento 1455,bibliotecalainez@hotmail.com,1936-04-07
18112,Bib.Pop. Sin fronteras,Juan Pujol 1901,,2000-08-31
18112,Bib.Pop. Villa Fedullo,Callao 0,,1980-01-01
18112,Bib. Esc. Pop. Gral. Gregorio Las Heras,"La Estación, Labougle s/n",,1931-08-02
18119,Bib.Pop. D.F.Sarmiento,Madariaga 870 0,bsarmiento@arnet.com.ar,1904-10-19
18119,Bib.Pop. Paso de los Libres,Rivadavia 1273,bibliotecapopularpasolibres@hotmail.com,1980-01-01
18119,Bib.Pop. Ramón Barboza,Agapito Sosa y florida,bpramonbarboza@hotmail.com,2002-03-01
18126,Bib.Mun.Pop. Gerardo Pisarello,Bartolomé Mitre y Sgto.Cabral 0,,1980-05-24
18133,Bib.Pop. San Cosme,H.Irigóyen y Dr.Valenzuela 0,bipsancosme@gmail.com,1998-05-16
18140,Bib.Pop.Esc. Juan Bautista Alberdi,San Martín 623,bp3285@bepe.ar,1916-06-30
18161,Bib.Pop.Asoc. Mario Issac Portillo,Pedro P. Quiroz s/n 0,,1980-01-01
18161,Bib.Pop. Gral. José de San Martín,Desiderio Sosa 625,,1914-06-13
18168,Bib.Pop. Victor Elias Navajas Centeno,Avda. Tarragó Ros 2577,bibliotecavnc@cableat.net,1967-09-10
18168,Bib.Pop. Bernardino Rivadavia,Victor Navajas 844,biblioteca512@hotmail.com,1980-01-01
18175,Bib.Pop. Almafuerte,Bartolomé Mitre 783,,1918-06-09
18077,Bib.Pop. Teresa de los Andes,"Av. San Luis del Palmar, e/Gamarra y 25 de Mayo 0",,2002-05-08
18084,Asoc.Bib.Pop. Carlos Guido Spano,Buenos Aires y Belgrano 0,bpcgs4110@hotmail.com,
30008,Bib.Pop. Arroyo Baru,Av.  Francisco  Barú s/n 0,bibliotecaarroyobaru@hotmail.com,1997-11-27
30008,Bib.Pop. Fiat Lux,12 de Abril 208,bpfiatlux@gmail.com,
30008,Bib.Pop. Fábrica Colón,Centro Cívico 0,fabricacolon@hotmail.com,1905-07-26
30008,Bib.Pop. Gral. Urquíza,25 de Mayo 1833,biburquiza@yahoo.com.ar,1904-04-24
30008,Bib.Pop. Ubajay,Ceibal y Los Alisos 0,freddimartin@hotmail.com,1996-05-25
30008,Bib.Pop. Gral. Mitre,Av.Mitre 1160 0,bpgmitre@yahoo.com.ar,1904-05-01
30015,Bib.Pop. Olegario V. Andrade,1º de Mayo 141,man.1872@concordia.com.ar,
30015,Bib.Pop. Amelia Podesta de Gorostiaga,Bolivia 581,,1917-05-13
30015,Bib.Pop. Carlos Reyes Miggoni,Ituzaingó 880,biblioteca3589@hotmail.com,1996-11-11
30015,Bib.Pop. D.F.Sarmiento,Laprida y Los Viñedos,,1980-01-01
30015,Bib.Pop. Tierra de Inmigrantes,Helena L. de Roffo 1021,,1980-01-01
30021,Bib.Pop. Diamante,Eva Perón 628,gerebasso@yahoo.com.ar,
30021,Bib.Pop. Luis Lorenzo Etchevehere,Avellaneda 26,biblioteca_ramirez@yahoo.com.ar,1980-01-01
30021,Bib. Pop. Estación Puiggari Asociación Civil,San Martin 415,bibliotecaestacionpuiggari@gmail.com,2018-03-16
30028,Bib.Pop. Urquíza,Av.Belgrano 1375 0,bibliotecapopularurquiza@multichajari.com.ar ,1909-07-18
30028,Bib.Pop. Rivadavia,Av. Entre Ríos 67,bibliotecapop.67@gmail.com,
30028,Bib. Pop. del Saber,Ex Estación del Ferrocarril 0,bipo_sabe@outlook.com,2007-11-09
30028,Bib. Pop.  José Zubiaur,Cupertino Otaño 633,,1925-06-09
30035,Conscripto Bernardi,San Juan 162,bernardi.bibliotecapopular@gmail.com,1940-05-13
30035,Bib.Pop. D.F.Sarmiento,Paraná 460,bibliofederal@hotmail.com,1912-09-01
30049,Bib.Pop. Luz de provincia,López Jordan 240,luzdeprovincia@arnet.com.ar,1991-01-05
30049,Bib.Pop. Carlos Mastronardi,25 de Mayo 414,bibpopmastronardi@yahoo.com.ar,
30056,Bib.Pop. Olegario V. Andrade,Camila Nievas 78 0,institutomagnasco@hotmail.com,
30056,Bib.Pop. Sarmiento,San Martín 899,bibliosarmiento@yahoo.com,
30056,Bib.Pop. Francisco H. López Jordan,25 de Mayo 1399,bibliotecalopezjordangchu@gmail.com,1943-11-14
30056,Bib.Pop. Rodolfo A. García,Corrientes 223,,1960-06-07
30056,Bib.Pop. Juan Bautista Alberdi,Islas Malvinas 133,,1927-04-24
30056,Bib.Pop. Manuel Belgrano,Larroque s/n 0,teresamajul@hotmail.com,2000-11-10
30056,Bib.Pop. Urdinarrain,Av.Libertad 353 (y A.del Valle 0,,1912-05-09
30063,Bib. Pop. Sandor Mikler,Av. Entre Ríos 286,bpsm3798@hotmail.com,1998-11-30
30070,Bib.Pop. D.F.Sarmiento,Presidente Perón 37,,1939-08-26
30070,Bib.Pop.Esc. Urquiza,Belgrano 457 0,,1919-07-05
30070,Bib.Pop. Santa Elena,Belgrano s/n (y Antolin J.Mauri 0,bibliotecase@hotmail.com,1980-01-01
30077,Bib.Pop.Genuina Leandro Alem,Raúl Uranga y Laurencena 0,biblio.l.alem@hotmail.com,1986-12-28
30077,Bib.Pop. La vieja estación,Gobernadores Entrerrianos 638,laviejaestacionhernandez@hotmail.com,1980-01-01
30077,Bib.Pop. Gaspar Benavento,Fray J.S.María de Oro 1150,,1995-06-22
30077,Bib. Pop. Fermin Chavez,Caseros 951,,
30084,Bib.Pop. Presidente Avellaneda,Mariano Moreno 2690,biblioteca.avellaneda@gmail.com,2001-06-06
30084,Bib.Pop. Orientación,Humberto A. Seri 1105,bporientacion@arnet.com.ar,1932-02-21
30084,Bib.Pop. Sebastián Ger Villacampa,3 de febrero 246,,2001-08-24
30084,Bib.Pop. Del Paraná,Buenos Aires 256 0,ComisionDirectiva@bibliotecaparana.org.ar,
30084,Bib.Pop. Los Aromos,División de los Andes 1131,bibliotecalosaromos@gmail.com,1980-01-01
30084,Bib.Pop. y Costurero Laura Vicuña,El Patí 0,,2000-02-06
30084,Bib.Pop. Colibrí,Santa Elena 1822,,1980-01-01
30084,Bib.Pop. Caminantes,Gobernador Antelo 1345,,1980-01-01
30084,Bib. Pop. San José de Cupertino,Quirós 1627,bpcup2001@yahoo.com.ar,2001-05-08
30084,Bib. Pop. Teresita Yugdar,Sargento Cabral 476,,2006-11-02
30084,Bib.Pop. Dr. Julio Vitor,Sarmiento 367,,1953-09-06
30088,Bib.Pop. Ser protagonistas,8 de junio 268,serprotagonistas@gmail.com,2003-08-21
30088,Bib. Pop. José Hernández,Ramirez y Primera Junta 0,bibliosansalvador@yahoo.com.ar,1976-06-22
30056,Bib.Pop. J. J. de Urquiza,Arturo Illia y 2 de Abril 0,,2000-10-24
30091,Bib.Pop. Mario Domingo Carruego,Gualeguaychu 433 0,bibliotecacarruego@gmail.com ,1920-06-20
30091,Bib. Pop.Julian Monzon,Roque Sáenz Peña 328,bibliotecatala@gmail.com,
30098,Bib.Pop. Luz obrera,Podesta 982,bluzobrera1919@yahoo.com.ar,1919-08-23
30098,Bib.Pop. El porvenir,San Martín 782,bibliotecapopularelporvenir@yahoo.com.ar,
30098,Bib. Pop. Julián Herrera,Luis Signes 333,bibliojherrera@yahoo.com.ar,1980-01-01
30098,Bib. Pop. San Justo,Boulevard 1° de Mayo 0,bibliotecapopularsanjusto@hotmail.com,2000-12-27
30098,Bib.Pop. Páginas Mías,San Martín 753,,1980-01-01
30098,Bib. Pop. Estación Cultural,Calle Pública 0,bibliotecapestacion@hotmail.com,2021-08-23
30113,Bib.Pop. D.F.Sarmiento,Rivadavia 1482,,1924-10-12
30113,Bib.Pop. Bartolomé Mitre,San Martín 230,bpmitre0383@gmail.com,
30113,Bib.Pop. Primer Presidente Bernardino Rivadavia,Moreno (Escuela Sup.Nº 1) 650,,
34014,Bib.Pop. Dr. M. Ruiz Moreno,J. M. Uriburu 241 0,,1910-06-25
34014,Bib.Pop. Armando de Vita y Lacerra,Av.Italia S/N 0,,1991-08-23
34014,Bib.Pop. María Blanca B. de Simonotto,Francisca Zambonini de Zambrini 651 2,bpsimonotto@fibertel.com.ar,1980-01-01
34014,Bib. Pop. Margarita Diez,J.de los Santos 1151,bpmargaritadiez@hotmail.com,1980-01-01
34014,Bib.Pop. 12 de Octubre,Cnel.José Bogado 6450,,1995-09-19
34014,Bib.Pop. del Bº Gob.Emilio Tomas,Sector 19-Casa 2,,1980-01-01
34014,Bib.Pop. San José de Cupertino,Manz.16-Parcelas 1.2.3 0,,1997-07-24
34014,Bib.Pop. La esperanza,Sin dirección 0,,1998-05-13
34021,Bib. Pop. Alberto Luis García,Basilio Nolazco s/n,,1999-08-23
34021,Bib.Pop. San Francisco de Laishi,Paraguay 859,,1992-08-12
34035,Bib.Pop. Dr. Ernesto Guevara,Fray Mamerto Esquiu s/n,,1978-08-23
34035,Bib.Pop. Escritores Formoseños,Rivadavia y Fortín Yunka 0,bipopesfo@hotmail.com,1994-09-30
34049,Bib.Pop.Mun. Juan Bautista Alberdi,12 de Octubre 1277,,1977-12-09
34049,Bib. Pop. Dr. Tirso Peña,Saavedra - Mzna.50B 645,,1996-07-01
34049,Bib.Pop. Prof. José F. Fernández,Misioneros Franciscanos,,1980-01-01
34049,Bib.Pop. Eloy Caniza,Bº 742 Viviendas Mon 5,,1980-01-01
34049,Bib. Pop. Dra. María Cristina Balbuena,Buenos Aires s/n 0,jjbogarin@hotmail.com,1999-08-14
34049,Asoc.Amig.Bib.Pop. Don Cosme D. Ruiz Diaz,H.Yrigóyen,,1998-09-06
34049,Bib.Pop. Julio Cortázar,Zona Rural,,1993-04-30
34049,Asoc.Bib.Pop. Félix Atilio Cabrera,Bº 100 Viviendas Casa 17-San Fco.Solano s/n,,1980-01-01
34056,Bib. Pop. Pedro Castagne,Tucumán 315,,1998-09-04
34056,Bib.Pop.Pub.Mun. Don José F.de San Martín,R.Saenz Peña y San Lorenzo,biblisanmartin@hotmail.com,1978-04-11
34056,Bib.Pub. Pop. San Antonio,Neuquén 650,,1992-08-17
38007,Bib.Pop. Mariano Valle,Gobernador Tello 40,cesarmamani29@yahoo.com.ar,1915-09-16
38007,Bib. Pop. Crear y Ser,Senador Martiarenas s/n 0,,2000-10-01
38007,Bib.Pop. Rosario Tolaba,Soberania Nacional 0,,1997-11-20
38021,Bib.Pop. Jorge Domingo Calvetti,Campero 2021,bibliotecapopularjorgecalvetti@hotmail.com ,1980-01-01
38021,Bib.Pop. de Jujuy,Belgrano 652,bibpojuj@imagine.com.ar,
38021,Bib. Pop. Leer te ayuda a crecer,Machuca 32,bibliotecaepam3@yahoo.com.ar,1997-05-31
38021,Bib.Pop. del barrio cerro las Rosas (N,14 de Abril 20,,1997-09-20
38021,Bib.Pop. Campo Verde,Mza 13 Lote 18 0,,2002-05-08
38021,Bib.Pop. El futuro de los niños,Talcahuano 1906,,2004-07-27
38014,Bib.Pop. de Ciudad Perico,Av.Buenos Aires 147,,1980-01-01
38014,Bib.Pop. Domingo T. Pérez,Sarmiento 334,bibliotecadomingotperez@gmail.com,1905-04-09
38014,Asoc.de Amigos Bib.Mun. y Pop. Carlos Juárez,Argañaraz 199,,1996-11-28
38028,Bib.Pop. Gral. Bartolomé Mitre,Entre Ríos 317,,1906-05-25
38028,Bib.Pop. Coronel Manuel E. Arias,Corrientes 462,,1980-01-01
38035,Bib.Pop. José Ingenieros,Avda. Santa Fe 530,,1980-01-01
38035,Bib.Pop. D.F.Sarmiento,Herminio Arrieta 125,,1911-06-05
38035,Bib.Pop. Bartolomé Mitre,Av.Libertad esq.Independencia 0,,1922-02-10
38035,Bib.Pop. San Marcelino,Posta de Hornillos Mza 402 Lote 9 0,,1980-01-01
38042,Bib.Pop. de Palpalá,Pedro Ortíz de Zárate 137,,1980-01-01
38042,Bib.Pop.Mun. Antonio Paleari,Mina 9 de octubre s/n 0,,1980-01-01
38042,Bib.Pop. Dr. Héctor Tizon,Río Tercero 531,,1980-01-01
38042,Bib.Pop. Virgen de Río Blanco,1º de Mayo 72,,1980-01-01
38056,Bib.Pop. Coronel Hilarion de la Quintana,Sarmiento 0,silvio_valencia@hotmail.com,1926-05-26
38063,Bib.Pop. Solidaridad,Pasaje Arrayanes s/n,,1996-02-03
38063,Bib.Pop. D.F.Sarmiento,Alberdi 391,,1911-09-07
38063,Bib.Pub.Pop.y Esc. Ernesto Sábato,Miguel Araoz 220,,1980-01-01
38063,Bib.Pop.y C.Vecinal San Antonio de Padua,Formosa 1770,,1993-07-20
38063,Bib.Pop. San José Obrero,Rivadavia esq. M. Moreno,bibliosanjoseobrero@hotmail.com,1980-01-01
38063,Bib.Pop. San Francisco de Asís,Los Claveles 158,,1980-01-01
38070,Bib.Pub.Pop Palma Sola,Av.Eva Perón  s/n,,1980-01-01
38070,Bib.Pop. José Hernández,Av.J.J.Castro s/n esq.J.Hernández 0,,1993-06-28
38014,Bib.Pop. de Monterrico,Belgrano 652,biblmonterrico@gmail.com,1993-02-12
38021,Bib.Pop. y C. Cult. Niños Pájaros,"Pampa Blanca, Mza.307 Lte.13, Sector B5 0",,2000-10-14
38084,Bib. Pop. Maestro José Eduardo Ferretti,Avda. Gral. San Martín s/n,,1996-04-21
38084,Bib. Pop. de Susques,Catamarca s/n 0,,1980-01-01
38094,Bib.Pop. Bartolomé Mitre,Rivadavia 378,,1910-05-26
38098,Bib.Pop. Viltipoco,Rivadavia 0,,1980-01-01
38098,Bib.Pop. 3 de Abril,Belgrano 125,,1986-05-14
38112,Bib.Pop. D.F.Sarmiento,Rivadavia 288,,1915-07-09
38112,Bib.Pop. La Unión Aspirante de Yavi,Reconquista 0,,1911-08-31
42007,Bib.Pop. Martín Fierro,Francisco Lizaso 512,bmfierrodoblas@cosedo.com.ar,1980-01-01
42007,Bib.Pop. Profesor H. Eros D .N. Siri,Parodi 188,bibliotecaerosiri@gmail.com,1980-01-01
42007,Bib.Pop. Bernardino Rivadavia,Avda. San Martín 422 0,bibliotecariglos@yahoo.com.ar,1980-01-01
42007,Asoc. Bip. Esc.  Pop.,Libertad s/n 0,bibliorolon@gmail.com,1914-11-23
42007,Bib. Pop. Joaquín Anchorena,Rivadavia 267,bpjoaquinanchorena@gmail.com,2005-07-20
42014,Bib.Pop. La Adela,Pje.Chubut 38,bibliotecalaadela@hotmail.com,1980-01-01
42021,Bib.Pop. Manuel P.Rodriguez Un N.H.P/la Cult.,Oliver (ex Estación del Ferrocarril) 0,biblioanguil@gmail.com,1995-04-22
42021,Bib.Pop. Clemente J. Andrada,Av. San Martín (O) y Villegas 0,biblo2317@gmail.com,1980-01-01
42021,Bib.Pop. Raúl Isidoro D'Atri,Río de la Plata 1320,,1994-08-16
42021,Bib. Pop. Rodolfo de Diego,Hipólito Yrigoyen 162,bibliorodo@cpenet.com.ar,1994-11-17
42021,Bib.Pop. Edgar Morisoli,Victor Lordi 73,biblioteca_emorisoli@hotmail.com,1980-01-01
42021,BIb. Pop. Teresa Pérez,Gandhi 550,bibliotecapopularteresaperez@gmail.com,2009-04-04
42021,Bib.Pop. Miguel Angel Gomez Drumell,Blanco Encalada y Corona Martinez 0,bibliomiguelgomez@gmail.com,2009-09-01
42021,Bib. Pop. Malvinas Argentinas,Callaqueo esq. Giachino 0,bpmalvinasargentinas@gmail.com,2014-09-23
42028,Bib. Pop. Olga Orozco,Avellaneda 351,bp3839@bepe.ar,1980-01-01
42028,Bib.Pop. María Rubio de Bada,Alem 533,,1980-01-01
42028,Bib.Pop. Noemí Gavilán de Tarquini,Estanislao Zeballos s/n 0,ivaveroferrer@yahoo.com.ar,1997-10-13
42056,Bib.Pop. Chapaleufu,Pte. Illia 198,bibliochapaleufu@hotmail.com,1993-03-08
42056,Bib.Pop. Francisco Ceballos,Lib.Gral.San Martín s/n 0,,1980-01-01
42056,Bib. Pop. La Huella,Avda. Belgrano 82,,2000-05-15
42056,Bib.Pop. Renovación,25 de Mayo 1208,bprenovacion@gmail.com,1932-05-07
42056,Bib.Pop. Ricardo Güiraldes,Sarmiento 359,bibliovertiz@yahoo.com.ar,1929-11-14
42035,Bib. Pop. Faustino Casimiro Bustos,9 de Julio 0,biblioconhello@yahoo.com.ar,1998-04-01
42035,Bib.Pop. Juan Ricardo Nervi,José Florez 12,biblio_mayer@yahoo.com.ar,1980-01-01
42035,Bib.Pop. Asoc.Ex-Alumnos Escuela Nº43 y Bib.Pop.,Gobernador Duval 271,biblomn@yahoo.com.ar,1946-09-17
42035,Bib.Pop. Manuel Lej,9 de Julio 501,popularsarmiento@yahoo.com.ar,1932-05-15
42070,Bib.Pop.Mun. Alpachiri,J.J.Urquiza 275,biblioalp@yahoo.com.ar,1984-08-01
42070,Bib.Pop. María Elena Walsh,España 64,,1995-11-01
42070,Bib.Pop. Florentino Ameghino,Sarmiento 250,sonirack77@yahoo.com.ar,1921-02-03
42070,Bib.Pop. Almafuerte,Sarmiento 250,guatrachebpalmafuerte@gmail.com,1945-08-01
42070,Bib. Pop. José Barbero,San Martin 318,bibliojosebarbero@gmail.com,1994-08-01
42077,Bib.Pop. de Abramo,Bv. Belgrano 313,bibabramo@hotmail.com,1980-01-01
42077,Bib.Pop. Mariano Moreno,Urquiza 477,bibliotecammoreno@yahoo.com.ar,1958-11-27
42077,Bib.Pop. Aristóbulo del Valle,Gob.Virasoro 231 Casilla 7 0,biblioteca_adelvalle@hotmail.com,1923-01-01
42077,Bib.Pop. María E. Fernández de Falciola,Rivadavia 165,falciola@cooparauz.com.ar,1980-01-01
42084,Bib. Pop. Walter Cazenave,Velma Toscano s/n 0,,1980-01-01
42098,Bib. Pop. Carro quemado,Fermín Huarte 376,bibliocq@hotmail.com,1996-07-01
42098,Bib.Pop. Manuel Belgrano,Malvinas Argentinas s/n,biblio_mb_luantoro@hotmail.com,1931-05-11
42098,Bib.Pop. Bartolomé Mitre,Calle 17 Nº 861 0,bibliorica@yahoo.com.ar,1905-06-04
42105,Bib.Pop. Almafuerte,Roberto P.de Meurville 0,almafuerte_1555@yahoo.com.ar,1931-07-26
42105,Bib.Pop. José Elías Rosales,Calle 11 e/3 y 4 0,bibliotecarosales@hotmail.com,2003-01-06
42105,Bib.Pop.Mun. José Manuel Estrada,Calle 17 580,bibliotecaestrada@yahoo.com,1912-11-30
42105,Bib.Pop. Joaquín V. González,Calle 19 789,bibliotecajvg@yahoo.com.ar,1958-10-12
42105,Bib.Pop. Juan del Rosario Garro,Calle 7 (oeste) 1100,bibliotecagarro@gmail.com,1961-08-21
42105,Bib.Pop. Antonio Martello de Speluzzi,Av. 25 de Mayo 0,biblioamartello@hotmail.com,1937-04-01
42119,Bib.Pop. José Hernández,España 311,josehernandezbp@yahoo.com.ar,1993-03-29
42119,Bib.Pop. Bernardino Rivadavia,Sarmiento 0,,1933-04-13
42119,Bib.Pop. Héctor Raúl Tardiani,Rivadavia S/N Estacion de Tren 0,,1996-02-22
42119,Bib.Pop. Raúl Belisario Díaz,Av.San Martín 871 0,bpraulbdiaz@yahoo.com.ar,1911-07-01
42126,Bib.Pop. Florentino Ameghino,España 450 0,bibliotecacaleufu@yahoo.com.ar,1930-07-27
42126,Bib.Pop. Modesto Caretto,Modesto Caretto 0,bibliotecalamaruja@hotmail.com,1987-11-01
42126,Bib.Pop. Libertador San Martín,Av.San Martín 386,,1950-11-12
42126,Bib.Pop. Jorge Agustín Picca,Belgrano s/n,bibliotecajorgepicca@yahoo.com.ar,1995-09-25
42126,Bib. Pop. Bernardino Rivadavia,Conquista del desierto s/n 0,biblioquetre@cernet.com.ar,1915-06-27
42126,Bib.Pop. D.F.Sarmiento,San Martín 452,bibrancul452@hotmail.com,1932-10-20
