Unnamed: 4,Unnamed: 8,Unnamed: 9,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
54063,NENI Nº 2142 (Ext. ESC. Nº 401),  Piedras Preciosas a 2 cuadras de las minas de wanda.,,1,,
54063,NENI Nº 2142 (Ext. Aula Sat. Nº 01: ESC. Nº 401),  San Miguel Sobre ruta 12.,,1,,
54056,NENI Nº 2137 (Sede ESC. Nº 940),"Ruta Prov. 15  Colonia Primavera Ruta Prov. 15, Colonia Primavera",1,1,,
54056,NENI Nº 2137 (Ext. ESC. Nº 120),Ruta Prov. 15  Paraje El Ceibo Ruta Prov. 15. Paraje El Ceibo,,1,,
54056,NENI Nº 2137 (Ext. ESC. Nº 959),Ruta Prov. 2  Paraje la yerba Ruta Prov. 2. Paraje la yerba,,1,,
54056,NENI Nº 2137 (Ext. ESC. Nº 774),  Paraje San Miguel ,1,1,,
54056,NENI Nº 2137 (Ext. ESC. Nº 664),"Ruta Prov. 15  Colonia la flor Ruta prov. 15, Colonia La Flor",,1,,
54056,NENI Nº 2137 (Ext. ESC. Nº 836),  Colonia La Flor Ruta Prov. 15. Colonia La flor. Aldea Yeyi,,1,,
54056,NENI Nº 2137 (Ext. ESC. Nº 785),"Paraje 2 de abril   Paraje 2 de abril,lote 30. Desde Ruta Prov. 15, 10 km por camino vecinal.",,1,,
54056,NENI Nº 2137 (Ext. Aula Sat. Nº 01: ESC. Nº 836 (PINDÓ POTY)),  Comunidad Pindó Poty CAMINO VECINAL A 6 KM RUTA PROV. Nº15 COLONIA LA FLOR,,1,,
54105,NENI Nº 2141 (Sede ESC. Nº 38),SAN MARTIN   ,,1,,
54105,NENI Nº 2141 (Ext. ESC. Nº 431),PARAJE LA ARROCERA DE ITACARUARE- STA. MARIA LA MAYOR   PARAJE LA ARROCERA DE ITACARUARE- STA. MARIA LA MAYOR,,1,,
54105,NENI Nº 2141 (Ext. ESC. Nº 543),PARAJE FRAGA CUE   PARAJE FRAGA CUE,,1,,
54105,NENI Nº 2141 (Ext. ESC. Nº 179),PICADA UNION - PJE. LA INVERNADITA   ,,1,,
54105,NENI Nº 2141 (Ext. Aula Sat. Nº 01: ESC. Nº 38) ,"INVERNADA DE ITACARUARE, LOTE 12   CAMINO TERRADO",,1,,
54035,NENI Nº 2144 (Sede ESC. Nº 623),"Pje. San Isidro, Lote N° 266   ",,1,,
54035,NENI Nº 2144 (Ext. ESC. Nº 199),Lote 5 a -Ensanche Norte   ,,1,,
54035,NENI Nº 2144 (Ext. ESC. Nº 119),Mártires Brete L.142- Santa MaríaLa Mayor  paraje CAA GUAZU Cerca de la Ruta Prov. Nº5,,1,,
54035,NENI Nº 2144 (Ext. ESC. Nº 30),R.Costera Nº2-Pje.La Corita   ,,1,,
54035,NENI Nº 2144 (Ext. ESC. Nº 602),"Pto.Concepción,frente al R.Uruguay , Don Arnaldo   Don Arnaldo ",,1,,
54035,NENI Nº 2144 (Ext. ESC. Nº 606),Lote 24 C -Colonia Sta. María   ,,1,,
54112,NENI Nº 2148 (Sede ESC. Nº 759),RUTA PROV. Nº 17 cruce con RUTA 20   ,,1,,
54112,NENI Nº 2148 (Ext. ESC. Nº 399),"Desde Eldorado hacia la la Ruta Pcial N° 17 que culmina en Bdo. de Irigoyen.  Barrio Rural RUTA N°17,Y RUTA 20- PARAJE MONDORI-",,1,,
54112,NENI Nº 2148 (Ext. ESC. Nº 812),RUTA PROV. Nº 17-KM 65-   ALDEA TEKOA ARANDU ALDEA TEKOA ARANDU,,1,,
54112,NENI Nº 2148 (Ext. ESC. Nº 869),RUTA PROV. Nª 20 -PJE.PORTON VIEJO   PJE.PORTON VIEJO,,1,,
54112,NENI Nº 2148 (Ext. Aula Sat. Nº 01: ESC. Nº 869),32 KM DE SAN PEDRO- 2500 M. DE ESC. NUCLEO-PJE.PIRAY GUAZÚ   PJE.PIRAY GUAZÚ,,1,,
54112,NENI Nº 2148 (Ext. ESC. Nº 964),a 1600 m de la ruta prov. 17  Picada diez ,,1,,
54063,INST. SUP. INDÍGENA RAÚL KARAÍ CORREA,Ruta Nac. 12 Km 4.5  Comunidad Yryapú 600 hectáreas,,,,
54070,INST. ANDRES GUACURARI-CERRO AZUL,Theisen 369 Belgrano ,1,1,1,1
54028,INST. SUP. CRISTO REDENTOR,Av. Lopez y Planes 3545 Rocamora Frente a la YPF de esquina Rocamora,,,,
54028,INST. SUP. SANMARTINIANO,AV. FRANCISCO DE HARO  VILLA URQUIZA AV. FRANCISCO DE HARO S/N ESQUINA LUCHESSI,,,,
54028,INST. SARGENTO EDUARDO RAMIREZ,San Marcos 2703 Palomar entre Mitre y Rebollo,,1,,
54112,INST. SAN RAMÓN NONATO,"RUTA PROV. N° 17, KM. 67, LOTE U   A 200 KM CONCEJO DELIBERANTE",,1,1,
54014,Aula Sat. Nº 01: ESC. HOSPITALARIA Y DOMICILIARIA Nº 09,PASTEUR   PASTEUR Y REPUBLICA ARGENTINA,,,1,1
54056,ESC. Nº 969 (Aula Sat. Nº 01: ESC. Nº 485),"Ruta Prov. N° 2, Km 9   ",,,1,
54070,E.F.A. CAÁ YARÍ,"  Colonia Bonpland Lote 128, Sección III. Caa Yarí",,,,1
54119,NENI Nº 2153 (Sede ESC. Nº 816),AV. JUAN D. PERON   NUEVO ,,1,,
54119,NENI Nº 2153 (Ext. ESC. Nº 616)	,AVDA. SAN MARTIN   Osvaldo Hoffmannbeck,,1,,
54119,NENI Nº 2153 (Ext. ESC. Nº 360)	,RUTA 8   PARAJE SARMIENTO-LOTE 106-SEC.1,,1,,
54119,NENI Nº 2153 (Ext. ESC. Nº 514),PARAJE SALTITO   ,,1,,
54105,NENI Nº 2154 (Sede ESC. Nº 68),LOTE 118-RUTA PROV.Nº 4  PARAJE PORTERA empalme con RUTA PROV.Nº 2,,1,,
54105,NENI Nº 2154 (Ext. ESC. Nº 55),RUTA PROV N° 2- LOTE 97  PARAJE EL GUERRERO ,,1,,
54105,NENI Nº 2154 (Ext. ESC. Nº 308),PARAJE LOS GALPONES- LOTE 63   PARAJE LOS GALPONES,,1,,
54105,NENI Nº 2154 (Ext. ESC. Nº 563),CAMINO VECINAL N°15 o RUTA PROV.Nº230-  lote A PJE. CERRO MONJE,,1,,
54105,NENI Nº 2154 (Ext. ESC. Nº 72),RUTA Nº4- KM.18- PDA.S.JAVIER- LOTE 92   RUTA N°4- KM.18-PICADA SAN JAVIER- LOTE 92,,1,,
54105,NENI Nº 2154 (Ext. ESC. Nº 127),RUTA PROV.Nº4 -KM 21 -L.183-   PJE. RINCON DE LOPEZ,,1,,
54105,NENI Nº 2154 (Ext. ESC. Nº 626),RUTA Nº209 Y CAMINO VECINAL- LOTE 97-   PJE. RINCON DEL GUERRERO,,1,,
54091,NENI Nº 2149 (Sede ESC. Nº 185),GOBERNADOR BARREIRO   CENTRO,,1,,
54091,NENI Nº 2149 (Ext. Espacio de Primera Infancia: 100 hectáreas) ,Guatambú  100 hectáreas  ,1,1,,
54056,NENI Nº 2152 (Sede ESC. Nº 856),RUTA COSTERA 2-COLONIA SAN MIGUEL  COLONIA SAN MIGUEL km 243 KM 243 - RUTA PROVINCIAL N° 2 - ,,1,,
54056,NENI Nº 2152 (Ext. Aula Sat. Nº 01: ESC. Nº 905),Ruta Nac. Nº 14- Km 1287-   Aldea Ygua Porá ,,1,,
54056,NENI Nº 2152 (Ext. Aula Sat. Nº 03: ESC. Nº 905),"KM N° 19, RUTA N° 13  ALDEA CHAFARIZ PICADA GUARANI",,1,,
54056,NENI Nº 2152 (Ext. ESC. Nº 400)	,RUTA COSTERA N° 02  Paraje Fray Luis Beltrán A 200 METROS DE LA RUTA COSTERA N° 02. Camino vecinal paralelo a Ruta Prov. Nº 2,,1,,
54056,NENI Nº 2152 (Ext. ESC. Nº 599),RUTA PROVINCIAL 13 - KM 10   PARAJE 17 DE AGOSTO RUTA 13 - KM 10 - A 5000 MTRS DE RUTA PROVINCIAL 13,,1,,
54056,NENI Nº 2152 (Ext. ESC. Nº 170)	,RUTA PROV. N°13-KM 15-   PARAJE ARROYO BONITO A 4 KM DE LA RUTA,,1,,
54056,NENI Nº 2152 (Ext. ESC. Nº 953),RUTA COSTERA 02  BELLA VISTA ,,1,,
54056,NENI Nº 2152 (Ext. ESC. Nº 905),PICADA GUARANI- KM 19- RUTA 13   PICADA GUARANI- KM 19- RUTA 13,,1,,
54056,NENI Nº 2152 (Ext. ESC. Nº 564),  PARAJE FRAY LUIS BELTRAN Colonia Bananera,,1,,
54028,INST. SUP. DE CAPACITACION Y DESARROLLO EMPRENDEDOR,Colón 1285 Centro Entre Alvear y Roque Perez,,,,
54112,NENI Nº 2150 (Sede ESC. Nº 684),Paraje San Jorge   CAMINO VECINAL. INGRESO POR CAMINO TERRADOA 7 km Al Sur de ciudad de San Pedro,,1,,
54112,NENI Nº 2150 (Ext. ESC. Nº 700)	,Ruta Prov. Nº 27 (Casi Ruta Prov. 16)  Paraje Siete Estrellas ,,1,,
54112,NENI Nº 2150 (Ext. ESC. Nº 81),SANTA CRUZ- LOTE 7- SECC. 1- FRACC. C  PARAJE PALMERA BOCA INTERSECCION RUTA PROV. 16 Y RUTA NAC. 14,,1,,
54112,NENI Nº 2150 (Ext. Aula Sat. Nº 01: ESC. Nº 700),Ruta Pcial Nº 16 Paraje 7 Est.  PARAJE EL LISO AULA SATELITE DE LA ESCUELA N° 700,,1,,
54112,NENI Nº 2150 (Ext. Aula Sat. Nº 02: ESC. Nº 25),  Colonia Las Minas Colonia Las Minas-Próximo a Rua Pcial. 16 y a 20Km. de Ruta Nac. 14,,1,,
54098,NENI Nº 2151 (Sede ESC. Nº 44),RUTA PROV. N° 210  COLONIA SAN IGNACIO A 4 KM  DE LA RUTA NAC. N° 12,,1,,
54098,NENI Nº 2151 (Ext. Aula Sat. Nº 01: ESC. Nº 44),RUTA PROV. N° 210- COMUNIDAD TAVÁ MIRÍ  PARAJE PUERTO VIEJO COMUNIDAD TAVA MIRI,,1,,
54098,NENI Nº 2151 (Ext. Aula Sat. Nº 02: ESC. Nº 44),Comunidad Pindoity  TEYU CUARE - SAN IGNACIO ,,1,,
54098,NENI Nº 2151 (Ext. Aula Sat. Nº 02: ESC. Nº 909)	,Comunidad IVY POTY   Comunidad YVY POTY-PJE.APARICIO CUE,,1,,
54098,NENI Nº 2151 (Ext. ESC. Nº 313),COLONIA ISOLINA- LOTE 10- SEC. 2- FRAC.SE   Colonia Isolina,,1,,
54098,NENI Nº 2151 (Ext. ESC. Nº 480),RUTA N°210- LOTE 5 - PASTOREO GRANDE   PASTOREO GRANDE,,1,,
54098,NENI Nº 2151 (Ext. ESC. Nº 503),Ruta Pcial. 210-Colonia Santo Domingo Savio   Colonia Sto. Domingo Savio,,1,,
54098,NENI Nº 2151 (Ext. ESC. Nº 96),LOTE 9- FRACCION B  Comunidad Mbya Mbokajaty PARAJE TEYÚ CUARÉ,,1,,
54077,B.O.P. Nº 116 (Ex Aula Sat. Nº 01: C.E.P. Nº 30),AV. DE LOS INMIGRANTES  Parque NAC. LOS Glaciares Comunidad Mbya Tacuapi,,,,1
54077,ESC. Nº 970 (Ex Aula Sat. Nº 03: ESC. Nº 247),Ruta Provincial Nº 8  Don Bruno Ruta Provincial Nº 8 y Ruta Ncional N° 12,,,1,
54056,INST. JONATHAN EDWARDS,JUAN DOMINGO PERON 239 CENTRO ,,1,1,
54042,NENI Nº 2155 (Sede ESC. Nº 829),GARUAPE 4693 SCHOLLER CANCHA BARRIO SCHOLLER,,1,,
54042,NENI Nº 2155 (Ext. Ex Jardín Materno Infantil Nº 03),"GOBERNADOR IRRAZABAL  San Cayetano ZETELMAN casi Irrazabal, edificio del ministerio de desarrollo social",,1,,
54042,NENI Nº 2155 (Ext. ESC. Nº 704),25 DE MAYO  GEDDE BARRIO GEDDE- KM 6- ELDORADO,,1,,
54042,NENI Nº 2155 (Ext. ESC. Nº 129),AVDA. SAN MARTIN 721 BELGRANO KM 8- a una cuadra del HOTEL ATLANTIDA,,1,,
54042,NENI Nº 2155 (Ext. ESC. Nº 726),MBORORE  Bº ELDORADO III (IPRODHA) CALLE MBORORE - KM 10,,1,,
54042,NENI Nº 2155 (Ext. ESC. Nº 744),"JULIO SOSA  ITATI entre Aníbal Troilo y Blaser, km 9",,1,,
54042,NENI Nº 2155 (Ext. ESC. Nº 666),CHACABUCO 140 ELDORADO II CHACABUCO NRO.140,,1,,
54112,ESC. Nº 972 (Ex Aula Sat. Nº 01: ESC. Nº 700),   Ruta provincial 27. Colonia El liso,,,1,
54112,Aula Sat. Nº 01: ESC. Nº 972 (Ex 	Aula Sat. Nº 02: ESC. Nº 700),   Ruta Provincial 27. Colonia San José obrero,,,1,
54119,ESC. Nº 971,Ruta Pcial. N° 2-  B° 100 Vivienda -IPRODHA ,,,1,
54077,ESC. Nº 974,Ruta Prov. N° 7  Comunidad aborigen Ambay Poty Comunidad Aborigen Ambay Poty,,1,1,
54077,Aula Sat. Nº 01: ESC. Nº 974 (Ex Aula Sat. Nº 02: Esc. Nº 300),Ruta Nac. 12  Comunidad aborigen Tupá Mbaé Comunidad aborigen Tupá Mbaé,,,1,
54077,ESC. Nº 973: (Ex Aula Sat. Nº 01: ESC. Nº 798),Ruta Prov. N° 7   Cruce entre rutas 7 y 8.,,,1,
54077,Aula Sat. Nº 02: ESC. Nº 973,Ruta Prov. N° 7  Comunidad Ytá Poty Mirí A 4 km de la ruta prov. 7. Comunidad Ytá Poty Mirí,,,1,
54063,INST. NTRA. SRA. DE BELÉN,PANCHO RAMIREZ  BELÉN DETRAS DE LA PARROQUIA BELÉN Y SAN JOSÉ ESPOSO,,1,,
54091,E.F.A. SAN RAMÓN,  Arroyo tigre Lote 257. Sec. II. Esc. 338,,,,1
54028,INST. SAN JOSÉ,135A y 176  Itaembé Miní ,,,,
54028,INST. YOGA MISIONES DR M L GHAROTE,BERMUDEZ 1620 PATOTI AV. ALEM Y BERON DE ASTRADA,,,,
54028,INST. NUESTRA SEÑORA DE LUJÁN	,Av. las Américas  Garupá esquina calle Ojeda,,,,1
54056,ESC. Nº 975 (F.J.C.) (INT. BILINGÜE),RUTA NACIONAL N 14- Km 1003  Ruta Nac. Nº 14- Km 1003- Aldea Ygua Porá Comunidad Mbya Guaraní Iguá Porá,,,1,
54091,INST. SUP. DE CIENCIAS EMPRESARIALES OVERA,SARMIENTO 799 Zona Centro al lado iglesia CATEDRAL SAN ANTONIO,,,,
54042,ESC. AGROT. ELDORADO,BERTONI 152 UNIVERSITARIO alrededor Florencio Sánchez y Nolde,,,,1
54028,LICEO NAVAL MILITAR ALTE. STORNI,AV. SAN MARTIN 1890  AV. SAN MARTIN Y AV. CENTENARIO,,,,1
54028,INST. SUP. DEL PROF. ANTONIO R. DE MONTOYA,AYACUCHO 1962 CENTRO AYACUCHO Nº 1962,,,,
54042,Aula Sat. Nº 01: INST. SUP. DEL PROF. ANTONIO R. DE MONTOYA,Av. Juan Domingo Perón 257 Km 8.5 ,,,,
58042,ESCUELA PRIMARIA 310 ALBERGUE,SIN NOMBRE   RUTA PROVINCIAL 53,,1,1,
58084,ESCUELA PRIMARIA 248 DR GREGORIO ÁLVAREZ,RUTA PROVINCIAL 21   PRJE LA Y,,,1,
58084,ESCUELA PRIMARIA 164,LAS LENGAS 426  ,,1,1,
58014,ESCUELA PRIMARIA 100,CALLE 15  CASCO VIEJO EN FRENTE A LA PLAZA JUSTO MUÑOZ,,,1,
58091,ESCUELA PRIMARIA 271 ALBERGUE ADOLFO KAPELUSZ,FERNANDEZ JOSE   ,,1,1,
58091,JARDÍN DE INFANTES 37 CAHUIN RUCA,RIO NEGRO  DEL ALTO DE URQUIZA JUSTO JOSE (ESQUINA),,1,,
58091,ESCUELA PRIMARIA 300,PERON JUAN D PTE 587 48 VIVIENDAS ,,,1,
58091,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  24,20 DE DICIEMBRE BV 209 CENTRO ESTE ,,,,1
58105,JARDÍN DE INFANTES 19 HUNELUE,PINO HACHADO  FEDERALISMO - 15 VIVIENDAS ACCESO SAN MARTIN,,1,,
58105,JARDÍN DE INFANTES 19 ANEXO LA BUITRERA,ALANIZ   ESCUELA PRIMARIA 332,,1,,
58105,JARDÍN DE INFANTES 19 ANEXO LAS LAJITAS,DEL TRABAJO AV  LAS LAJITAS ESCUELA PRIMARIA 279,,1,,
58105,JARDÍN DE INFANTES 19 HUNELUE ANEXO ESCUELA PRIMARIA 170,OLASCOAGA 360  ESCUELA PRIMARIA 170,,1,,
58105,ESCUELA PRIMARIA 221 SEGUNDO MILLAQUEO LLOICA,RUTA NACIONAL 40   ,,1,1,
58105,ESCUELA PRIMARIA 279 MAESTRO OSCAR IBÁÑEZ,DEL TRABAJO AV  LAS LAJITAS FRENTE A LA PLAZA,,,1,
58105,ESCUELA PRIMARIA 75 ALBERGUE DON ENRIQUE CHEUQUEL,SIN NOMBRE   COMUNIDAD MAPUCHE CHEUQUEL,,,1,
58042,ESCUELA PRIMARIA  15 DESIDERIA LANDESTOY DE MEDRANO,DON BOSCO AV 147 CENTENARIO II ACCESO SUR A CHOS MALAL,,1,1,
58035,ESCUELA PRIMARIA 269,SIN NOMBRE  FILLI DEI RUTA PROVINCIAL 10,,1,1,
58035,ESCUELA PRIMARIA 281,SIN NOMBRE  CHACRAS DE MONTE HERMOSO CHACRA 60,,1,1,
58035,ESCUELA PRIMARIA 243,CALLE PRINCIPAL   RUTA PROVINCIAL 17,,1,1,
58035,ESCUELA PRIMARIA 291 ALBERGUE SR RAÚL JORGE OTAÑO,SIN NOMBRE   AGUADA TOLEDO PRJE,,,1,
58035,ESCUELA PRIMARIA 176,RUTA NACIONAL 22 KM 1200   a 500 MTS DE R.N. 22,,1,1,
58028,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  32,ALSINA ADOLFO 100 CENTRO ,,,,1
58028,ESCUELA PRIMARIA  10 FRANCISCO PASCACIO MORENO,ALVAREZ GREGORIO DR 254 CENTRO OESTE FRENTE A LA RUTA NACIONAL 237,,,1,
58035,ESCUELA PRIMARIA 301,ARGERICH MANUEL GREGORIO  COLONIA SAN FRANCISCO ,,1,1,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA   8 DR ALBERTO PLOTTIER,MORENO PERITO   LACAR (ESQUINA),,,,1
58035,ESCUELA PRIMARIA 295 RUCA HUENEY,LAS GAVIOTAS 1695 GRAN NEUQUEN SUR ,,,1,
58035,ESCUELA DOMINGO SAVIO,MARTINEZ GREGORIO 670 ISLAS MALVINAS ,,,1,
58035,JARDÍN DE INFANTES 32 PEÑI HUE,CIUDAD DE RIO GALLEGOS 1690 GRAN NEUQUEN SUR ,,1,,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  40,LAS GAVIOTAS 1690 GRAN NEUQUEN SUR ,,,,1
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  56,PALHUEN 79 MALLIN HUE 108 VIVIENDAS,,,,1
58035,ESCUELA PROVINCIAL DE ENSEÑANZA TÉCNICA  8 CAPITÁN DON JUAN DE SAN MARTÍN,PERTICONE EUGENIO 55 BELGRANO ,,,,1
58035,ESCUELA SUPERIOR DE BELLAS ARTES MANUEL BELGRANO,LANIN 1948 MILITAR ,,,,
58035,ESCUELA PRIMARIA 121 JOAQUÍN V.GONZÁLEZ,MAZZONI PEDRO 725 MARIANO MORENO ,,1,1,
58014,ESCUELA PRIMARIA 191 HÉROES DE MALVINAS,ALERCE  JARDIN GASPARRI ING NORTE (ESQUINA),,,1,
58014,ESCUELA PRIMARIA 273 CARLOS JULIO SANG,ALERCE  PRIMEROS POBLADORES FRENTE EDIFICIO MUNICIPAL,,,1,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  58,DE ROSAS JUAN MANUEL 100 SOUFAL ,,,,1
58105,ESCUELA PRIMARIA 170 BARTOLOMÉ MITRE,ALBERDI JUAN BAUTISTA 661  CENTRO,,,1,
58042,ESCUELA PROVINCIAL DE ENSEÑANZA TÉCNICA 13,4 DE AGOSTO  JARDIN ESQUINA CENTENARIO AV - MUDON,,,,1
58028,JARDÍN DE INFANTES 34 AYENHUE,LAS ROCAS 214  FRENTE A LA PLAZA,1,1,,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  27,ZABALETA M AV 678 GIACHINO SUIPACHA (ESQUINA),,,,1
58035,JARDÍN DE INFANTES 36 THEIN,DEL TRABAJADOR AV   SAN LORENZO NORTE ROSARIO (ESQUINA),,1,,
58035,ESCUELA PRIMARIA  22 GRAL JOSE DE SAN MARTÍN,SAN MARTIN AV 593 SOUFAL ,,1,1,
58035,ESCUELA PRIMARIA 151,VIÑUELA MARCELO  MOSCONI 1 DE MAYO (ESQUINA),,1,1,
58035,JARDÍN DE INFANTES 3 SANTA TERESITA,"ANTARTIDA ARGENTINA 301 OTAÑO ESQUINA CHACO, FRENTE A PLAZA JAIME DE NEVARES",,1,,
58035,ESCUELA PRIMARIA  49 WOLF SCHCOLNIK,SUIPACHA 137 CENTENARIO DETRÁS DE LA SEDE BARRIAL,,,1,
58035,ESCUELA PRIMARIA 159,CERROS COLORADOS  25 DE MAYO COPAHUE,,1,1,
58035,JARDÍN DE INFANTES 10 JARDÍN ESCONDIDO,LAS FLORES AV 1655 ALTA BARDA ,,1,,
58028,ESCUELA PRIMARIA 249,PRIMEROS POBLADORES   19 DE NOVIEMBRE (ESQUINA),,1,1,
58028,ESCUELA PRIMARIA 233 RAMÓN SOLANO PUERTAS,SIN NOMBRE   PRJE PASO YUNCON,,,1,
58028,ESCUELA PRIMARIA 126,RUTA PROVINCIAL 50   PRJE SAÑICO,,1,1,
58028,ESCUELA PRIMARIA  27,"RUTA PROVINCIAL 50   8,61 KM AL NORTE DE R.N. 237",,,1,
58035,ESCUELA PRIMARIA 133 DR JUAN KEIDEL,ROTTER PEDRO  AV 517 CAMPAMENTO UNO  ,,1,1,
58098,ESCUELA PRIMARIA  55 CTE LUIS PIEDRABUENA,RUTA PROVINCIAL 20   PJE LIMAY CENTRO,,,1,
58098,ESCUELA PRIMARIA 129,RUTA PROVINCIAL 20 KM 25   ,,1,1,
58035,JARDÍN DE INFANTES  5,RIO NEUQUEN 22 DANIEL SAEZ ,,1,,
58035,ESCUELA PRIMARIA  63 PROFESOR HUGO FERNÁNDEZ,13 DE DICIEMBRE  MANUEL BELGRANO ,,,1,
58035,JARDÍN DE INFANTES  7 MERCEDITAS DE SAN MARTÍN,LAGO VILLARINO 325 PARQUE ESTE LAGUNA BLANCA (ESQUINA),,1,,
58035,JARDÍN DE INFANTES  4 MARINA MARGARITA RAVIOLI,CHUBUT 581 RUCA QUIMEY RESIDENCIAL,,1,,
58035,ESCUELA PRIMARIA 119 PRÓSPERO GUILLERMO ALEMANDRI,PAZ GRL 157 CENTRO SUR ,,1,1,
58035,ESCUELA PRIMARIA 138,25 DE MAYO 532 PEÑI TRAPUN ,,1,1,
58014,ESCUELA PRIMARIA 264 ALBERGUE,RUTA PROVINCIAL 1   PRJE LOS CHIHUIDOS SUR,,1,1,
58035,ESCUELA PRIMARIA  16,PERON EVA 630 LA SIRENA ,,1,1,
58035,COLEGIO DON BOSCO,CHANETON ABEL 599 VILLA FLORENCIA ,,1,1,
58035,JARDÍN DE INFANTES 21 RUPU MOGÑEN,CATRIEL 1105 ISLAS MALVINAS ,,1,,
58035,JARDÍN DE INFANTES  6 ROSARIO VERA PEÑALOZA,GALARZA 2565 EL PROGRESO ,,1,,
58035,ESCUELA PRIMARIA 147 ISLAS MALVINAS,NOGOYA 2725 EL PROGRESO ,,,1,
58035,ESCUELA PRIMARIA 201 HIPÓLITO YRIGOYEN,BELGRANO MANUEL GRL 485 CENTRO ESTE ,,,1,
58035,ESCUELA PROVINCIAL DE ENSEÑANZA TÉCNICA 10  GRAL.ENRIQUE MOSCONI,SCHREIBER JUAN 892 UNIVERSITARIO ,,,,1
58035,ESCUELA PRIMARIA 123 TOMÁS CASULLO,BIDART BEBA  CAMPAMENTO CENTRAL ,,1,1,
58035,ESCUELA PRIMARIA 205 MAESTROS NEUQUINOS,LOS PENSAMIENTOS 291 ALTA BARDA ,,,1,
58035,ESCUELA PRIMARIA 4 CRIO JOSÉ BELINDO LÓPEZ,MANFREDI PSJE  COPOL ,,,1,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  25,RAMOS DE ESPEJOS 2550 TERRAZAS DEL NEUQUEN  SALUD PUBLICA,,,,1
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  20,22 DE OCTUBRE  DANIEL SAEZ SARMIENTO DOMINGO F,,,,1
58035,ESCUELA PRIMARIA 292,EJERCITO ARGENTINO 380 AEROPARQUE ,,,1,
58035,ESCUELA PRIMARIA 102 YACIMIENTOS PETROLÍFEROS FISCALES,SALTA 650 AEROPARQUE ,,1,1,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  51,NAVARRETE WENCESLAO  PUEBLO NUEVO POMA CELESTINO,,,,1
58035,JARDÍN DE INFANTES 35 PICHI ANTU,PERNISECK LUDOVICO  GENERAL SAN MARTIN EJERCITO ARGENTINO,,1,,
58035,ESCUELA PRIMARIA  45,SAN MARTIN 973 AEROPARQUE ,,1,1,
58035,ESCUELA PRIMARIA 172,LAGO CURRHUE 180 PARQUE OESTE ,,,1,
58035,ESCUELA PRIMARIA 143 DR.VÍCTOR EZIO ZANI,PERNISEK LUDOVICO  GENERAL SAN MARTIN ,,,1,
58035,ESCUELA PRIMARIA 137 WHILMIRO PEDRO CHALLIOL,ELORDI GDOR 532 PAMPA ,,1,1,
58035,ESCUELA PROVINCIAL DE ENSEÑANZA TÉCNICA 1 MARGARITA SALINAS DE PÁEZ,MORENO PERITO 240 CENTRO NORTE ,,,,1
58035,ESCUELA PRIMARIA 272 ELOÍSA C.DE CANTONI,DI PAOLO 539 RUCA QUIMEY ,,,1,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA   6,OLASCOAGA MANUEL JOSE AV 501 COOPERATIVA ,,,,1
58035,ESCUELA PRIMARIA 132 CEFERINO NAMUNCURA,PURRAN CACIQUE 499 LA SIRENA ,,1,1,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  29,DE SAN MARTIN JOSE GRL 5202 VALENTINA NORTE URBANO ,,,,1
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  26,CALLE 5  GREGORIO ALVAREZ ,,,,1
58035,ESCUELA PROVINCIAL DE ENSEÑANZA TÉCNICA  3,LAGO NONTHUE 2999 GREGORIO ALVAREZ ,,,,1
58035,ESCUELA PRIMARIA 115,CASTELLI JUAN JOSE 4851 SAN LORENZO NORTE ,,1,1,
58035,ESCUELA PRIMARIA 256 REPÚBLICA DE CHILE,GALARZA 2451 EL PROGRESO ,,,1,
58035,ESCUELA PRIMARIA 197 PROF SILVIA ROGGETTI,ACOSTA RAMON 2290 VILLA CEFERINO FERRARI (ESQUINA),,,1,
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  12,MATHEU DOMINGO 145 CENTRO ESTE ,,,,1
58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  23,LAINEZ MANUEL 102 CENTRO SUR ,,,,1
58035,INSTITUTO PROVINCIAL DE EDUCACIÓN TERCIARIA 1,ARGENTINA AV 935 CENTRO ESTE 2DO PISO,,,,
58063,INSTITUTO PROVINCIAL DE EDUCACIÓN TERCIARIA 1 ANEXO LONCOPUE,BELGRANO MANUEL   CENTRO DE FORMACION PROFESIONAL 8,,,,
58112,INSTITUTO PROVINCIAL DE EDUCACIÓN TERCIARIA 1 ANEXO ZAPALA,RAHUE 138 CHACHIL ESCUELA PRIMARIA 185,,,,
